timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3
2013-03-27 04:00:00,0.0,,,,,,,,-73.9375,21.779716298002427,14.0,8.0,5.0,3.0,513.0,513.0,513.0,467.0,0.0,0.0,46.0,512.0,0.0,1.0,0
2013-03-27 04:10:00,0.0,,,,,,,,-74.44736842105263,20.175760286519345,15.0,8.0,5.0,4.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,594.0,1.0,5.0,0
2013-03-27 04:20:00,0.0,,,,,,,,-75.02631578947368,19.444746184397346,16.0,9.0,5.0,3.0,440.0,442.0,442.0,600.0,0.0,0.0,0.0,597.0,3.0,0.0,0
2013-03-27 04:30:00,0.0,,,,,,,,-72.34210526315789,21.382677485344463,13.0,7.0,5.0,3.0,307.0,0.0,576.0,600.0,0.0,0.0,0.0,412.0,186.0,2.0,0
2013-03-27 04:40:00,0.0,,,,,,,,-74.6842105263158,21.32940333593889,13.0,9.0,4.0,3.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 04:50:00,0.0,,,,,,,,-76.52631578947368,19.873546692892436,14.0,10.0,4.0,3.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,598.0,1.0,1.0,0
2013-03-27 05:00:00,0.0,,,,,,,,-75.47368421052632,21.452425013559804,14.0,9.0,4.0,3.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:10:00,0.0,,,,,,,,-74.84210526315789,20.58355026640774,12.0,8.0,4.0,3.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:20:00,0.0,,,,,,,,-73.3157894736842,21.69668979778679,12.0,8.0,3.0,3.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:30:00,0.0,,,,,,,,-75.10526315789474,20.569452014073644,14.0,9.0,4.0,3.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
