timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 04:00:00,151.0,-88.0,5.0990195135927845,4.0,3.0,1.0,0.0,0.0,-82.66666666666667,9.936105896257173,9.0,6.0,3.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,436.0,130.0,34.0
2013-03-27 04:10:00,517.0,,,,,,,,-75.33333333333333,14.49378253100109,8.0,4.0,4.0,1.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,346.0,192.0,62.0
2013-03-27 04:20:00,313.0,-85.0,8.228000972289685,5.0,3.0,1.0,1.0,0.0,-76.33333333333333,16.138183212844993,8.0,5.0,3.0,1.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,469.0,93.0,38.0
2013-03-27 04:30:00,239.0,,,,,,,,,,,,,,0.0,600.0,0.0,600.0,0.0,0.0,0.0,493.0,90.0,17.0
2013-03-27 04:40:00,196.0,-88.0,5.315072906367325,4.0,2.0,2.0,0.0,0.0,-79.0,9.922836671577747,9.0,6.0,3.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,515.0,64.0,21.0
2013-03-27 04:50:00,503.0,,,,,,,,-80.0,10.514760671079124,9.0,6.0,3.0,1.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,381.0,185.0,34.0
2013-03-27 05:00:00,380.0,-92.0,2.160246899469287,4.0,1.0,3.0,0.0,0.0,-81.0,11.792977280828298,9.0,6.0,3.0,1.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,398.0,155.0,47.0
2013-03-27 05:10:00,139.0,,,,,,,,-83.0,10.115923208450896,7.0,5.0,3.0,0.0,0.0,600.0,0.0,587.0,11.0,0.0,2.0,563.0,31.0,6.0
2013-03-27 05:20:00,0.0,-94.0,1.4142135623730951,2.0,0.0,2.0,0.0,0.0,-83.0,12.274185941334984,6.0,4.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,598.0,0.0,2.0
2013-03-27 05:30:00,0.0,,,,,,,,-83.5,12.586546262732659,7.0,5.0,2.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:40:00,0.0,-96.0,3.605551275463989,3.0,0.0,3.0,0.0,0.0,-80.625,13.534383190722357,10.0,7.0,1.0,2.0,0.0,600.0,0.0,572.0,28.0,0.0,0.0,589.0,5.0,6.0
2013-03-27 05:50:00,0.0,,,,,,,,,,,,,,0.0,545.0,0.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0
2013-03-27 06:00:00,0.0,-92.0,3.366501646120693,4.0,1.0,3.0,0.0,0.0,-81.66666666666667,11.736069952029304,10.0,6.0,3.0,1.0,427.0,0.0,0.0,600.0,0.0,0.0,0.0,591.0,7.0,2.0
2013-03-27 06:10:00,0.0,,,,,,,,-80.0,11.47392542493773,10.0,6.0,3.0,1.0,600.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
