timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 17:50:00,0.0,-83.0,10.323113225508411,6.0,3.0,1.0,2.0,0.0,-76.0,22.840648810732983,15.0,7.0,6.0,2.0,0.0,0.0,0.0,88.0,1.0,0.0,16.0,82.0,16.0,7.0
2013-03-27 18:00:00,0.0,,,,,,,,-71.0,13.213858656957875,12.0,2.0,9.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,568.0,21.0,11.0
2013-03-27 18:10:00,0.0,-75.0,15.362291495737216,5.0,1.0,1.0,1.0,2.0,-71.0,13.213858656957875,12.0,2.0,9.0,1.0,0.0,0.0,0.0,574.0,26.0,0.0,0.0,387.0,200.0,13.0
2013-03-27 18:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,383.0,211.0,6.0
2013-03-27 18:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 18:40:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 18:50:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 19:00:00,0.0,-78.0,10.400320507881796,6.0,2.0,1.0,2.0,1.0,-67.0,19.437935418488593,13.0,2.0,9.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,586.0,7.0,7.0
2013-03-27 19:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 19:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 19:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 19:40:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 19:50:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 20:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 20:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 20:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 20:30:00,83.0,-81.0,16.642315544018103,6.0,1.0,2.0,2.0,1.0,-69.0,21.413613827256185,15.0,5.0,6.0,4.0,0.0,0.0,0.0,598.0,2.0,0.0,0.0,506.0,65.0,29.0
2013-03-27 20:40:00,600.0,,,,,,,,,,,,,,0.0,0.0,0.0,589.0,0.0,0.0,11.0,155.0,337.0,108.0
2013-03-27 20:50:00,26.0,-95.0,4.242640687119285,2.0,0.0,2.0,0.0,0.0,-81.70588235294117,8.303161180210335,15.0,13.0,5.0,1.0,0.0,0.0,0.0,515.0,82.0,0.0,3.0,135.0,200.0,265.0
2013-03-27 21:00:00,112.0,,,,,,,,-71.17142857142858,19.23343336693065,24.0,15.0,11.0,2.0,0.0,0.0,0.0,356.0,218.0,0.0,26.0,313.0,16.0,271.0
2013-03-27 21:10:00,0.0,,,,,,,,-58.76315789473684,31.005206510656542,4.0,2.0,1.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,585.0,2.0,13.0
2013-03-27 21:20:00,0.0,,,,,,,,-53.38235294117647,34.422974328325914,4.0,2.0,1.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,408.0,2.0,190.0
