timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3
2013-03-27 04:00:00,0.0,-92.0,0.7071067811865476,2.0,0.0,2.0,0.0,0.0,-74.0,10.42437845486191,5.0,2.0,3.0,0.0,514.0,0.0,514.0,514.0,0.0,0.0,0.0,460.0,5.0,4.0,45
2013-03-27 04:10:00,0.0,,,,,,,,,,,,,,600.0,0.0,600.0,600.0,0.0,0.0,0.0,417.0,2.0,181.0,0
2013-03-27 04:20:00,0.0,-70.0,,1.0,0.0,0.0,1.0,0.0,-74.0,9.833615815151617,5.0,2.0,3.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,596.0,2.0,2.0,0
2013-03-27 04:30:00,0.0,,,,,,,,-75.25,9.090206699729293,6.0,3.0,4.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 04:40:00,0.0,,,,,,,,-76.8,10.180335196247471,6.0,3.0,3.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,598.0,2.0,0.0,0
2013-03-27 04:50:00,0.0,,,,,,,,-76.8,10.065680803429792,6.0,3.0,3.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:00:00,0.0,,,,,,,,-74.4,11.171903122129217,6.0,3.0,4.0,1.0,600.0,495.0,596.0,600.0,0.0,0.0,0.0,576.0,16.0,8.0,0
2013-03-27 05:10:00,0.0,,,,,,,,-74.8,10.74546616507238,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0
2013-03-27 05:20:00,0.0,-93.0,,1.0,0.0,1.0,0.0,0.0,-76.3,11.849390115354515,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0
2013-03-27 05:30:00,0.0,,,,,,,,-74.8,11.608424127253798,6.0,2.0,4.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:40:00,0.0,,,,,,,,-74.5,10.374580930560125,6.0,2.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,597.0,3.0,0.0,0
2013-03-27 05:50:00,0.0,,,,,,,,-74.2,10.124250195652342,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:00:00,0.0,,,,,,,,-75.11111111111111,11.44216776935998,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:10:00,0.0,,,,,,,,-74.9,10.644194973057694,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:20:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-74.3,10.35488951343856,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:30:00,0.0,,,,,,,,-73.6,10.070158111470574,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:40:00,0.0,-93.0,,1.0,0.0,1.0,0.0,0.0,-76.6,10.245964770230959,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:50:00,0.0,,,,,,,,-77.1,10.143085508617073,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 07:00:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-76.4,9.57558917983452,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 07:10:00,0.0,,,,,,,,-74.2,9.082633174127915,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 07:20:00,0.0,,,,,,,,-74.27272727272727,9.35186357735777,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 07:30:00,0.0,,,,,,,,-74.6,9.727140886900896,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 07:40:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-74.7,9.799495039841698,7.0,1.0,6.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 07:50:00,0.0,,,,,,,,-75.0,10.055772537397607,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 08:00:00,0.0,-95.0,,1.0,0.0,1.0,0.0,0.0,-73.8,9.772302367993305,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 08:10:00,0.0,,,,,,,,-74.3,10.629004388548896,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 08:20:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-75.5,9.643086195622942,7.0,2.0,6.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 08:30:00,0.0,,,,,,,,-76.1,10.206269941132827,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 08:40:00,0.0,,,,,,,,-74.6,10.168725745099774,8.0,2.0,6.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 08:50:00,0.0,,,,,,,,-74.0,9.525659361645893,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0
2013-03-27 09:00:00,0.0,,,,,,,,-77.4,11.4146361992561,8.0,4.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 09:10:00,0.0,,,,,,,,-75.1,10.957715931218184,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 09:20:00,0.0,,,,,,,,-78.9,10.789129645752613,6.0,2.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 09:30:00,0.0,,,,,,,,-75.3,9.844620232306742,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 09:40:00,0.0,,,,,,,,-76.3,10.168204512545127,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 09:50:00,0.0,,,,,,,,-79.6,10.935192604742385,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0
2013-03-27 10:00:00,0.0,,,,,,,,-76.3,9.733038919728958,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 10:10:00,0.0,,,,,,,,-78.5,10.109280741229481,6.0,2.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 10:20:00,0.0,,,,,,,,-77.1,9.562986362230774,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0
2013-03-27 10:30:00,0.0,,,,,,,,-79.33333333333333,10.539265674720811,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 10:40:00,0.0,,,,,,,,-76.9,10.559480351468087,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 10:50:00,0.0,,,,,,,,-77.8,10.211720338508707,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 11:00:00,0.0,,,,,,,,-74.4,9.34194641510826,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,592.0,8.0,0.0,0
2013-03-27 11:10:00,0.0,,,,,,,,-76.9,9.65908132813396,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 11:20:00,0.0,,,,,,,,-75.0,10.078065939288745,6.0,3.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 11:30:00,0.0,,,,,,,,-75.2,10.312148647525259,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,598.0,2.0,0.0,0
2013-03-27 11:40:00,0.0,,,,,,,,-75.63636363636364,9.981024865373533,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 11:50:00,43.0,,,,,,,,-74.7,9.780850548474433,6.0,1.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,583.0,16.0,1.0,0
2013-03-27 12:00:00,18.0,,,,,,,,-75.27272727272727,9.922982026024112,6.0,2.0,5.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,596.0,3.0,1.0,0
2013-03-27 12:10:00,0.0,,,,,,,,-77.4,10.223432169721985,6.0,3.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0
2013-03-27 12:20:00,0.0,-91.0,,1.0,0.0,1.0,0.0,0.0,-75.0,10.51291868522571,6.0,3.0,5.0,1.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0
2013-03-27 12:30:00,0.0,,,,,,,,-75.7,9.882046389396631,6.0,3.0,4.0,1.0,22.0,600.0,600.0,600.0,0.0,0.0,0.0,589.0,4.0,7.0,0
2013-03-27 12:40:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-77.8,10.367443512258564,6.0,3.0,4.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 12:50:00,0.0,,,,,,,,-77.3,10.27117448274997,7.0,3.0,5.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 13:00:00,0.0,-95.0,,1.0,0.0,1.0,0.0,0.0,-76.8,10.504166587500787,7.0,3.0,5.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 13:10:00,0.0,,,,,,,,-76.0,9.890760631680653,6.0,3.0,5.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 13:20:00,0.0,,,,,,,,-75.3,10.411411485609438,7.0,3.0,4.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,593.0,2.0,5.0,0
2013-03-27 13:30:00,0.0,,,,,,,,-77.2,11.699214888368513,6.0,4.0,4.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 13:40:00,0.0,,,,,,,,-78.76923076923077,11.92892154722146,21.0,14.0,10.0,2.0,0.0,126.0,119.0,339.0,236.0,25.0,0.0,67.0,60.0,473.0,0
