timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 17:00:00,3.0,,,,,,,,-72.0,17.68112615820107,10.0,3.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,9.0,3.0
2013-03-27 17:10:00,600.0,-76.0,13.149778198382917,4.0,2.0,0.0,0.0,2.0,,,,,,,0.0,0.0,0.0,375.0,219.0,0.0,6.0,82.0,488.0,30.0
2013-03-27 17:20:00,600.0,,,,,,,,-67.0,14.882876066137216,9.0,1.0,7.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,95.0,480.0,25.0
2013-03-27 17:30:00,210.0,-80.0,13.5400640077266,4.0,0.0,1.0,3.0,0.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,515.0,67.0,18.0
2013-03-27 17:40:00,0.0,,,,,,,,-65.0,26.099111792619237,11.0,2.0,7.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,583.0,7.0,10.0
2013-03-27 17:50:00,0.0,-76.0,10.559356040971437,6.0,1.0,1.0,3.0,1.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,441.0,151.0,8.0
2013-03-27 18:00:00,0.0,,,,,,,,-60.0,30.95879470678679,12.0,2.0,7.0,3.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,508.0,86.0,6.0
2013-03-27 18:10:00,155.0,-87.0,11.323174718880113,8.0,2.0,4.0,1.0,1.0,-59.0,27.920205564928757,12.0,2.0,6.0,4.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,476.0,67.0,57.0
2013-03-27 18:20:00,381.0,,,,,,,,-46.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,404.0,148.0,48.0
2013-03-27 18:30:00,83.0,-72.0,10.408329997330663,4.0,1.0,0.0,2.0,1.0,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,557.0,37.0,6.0
2013-03-27 18:40:00,233.0,,,,,,,,-63.5,22.506859464062234,13.0,3.0,8.0,4.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,314.0,255.0,31.0
2013-03-27 18:50:00,0.0,-85.0,11.698484750365983,11.0,4.0,4.0,2.0,1.0,-68.0,12.392864786233229,14.0,3.0,9.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,552.0,33.0,15.0
2013-03-27 19:00:00,181.0,,,,,,,,-70.66666666666667,14.943574140552434,14.0,4.0,9.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,75.0,277.0,248.0
2013-03-27 19:10:00,213.0,-85.0,12.427567921538166,10.0,3.0,4.0,2.0,1.0,-80.14814814814815,7.349357466797597,18.0,16.0,9.0,1.0,0.0,0.0,0.0,46.0,554.0,0.0,0.0,44.0,44.0,512.0
2013-03-27 19:20:00,496.0,,,,,,,,-78.10526315789474,7.231301212379341,11.0,7.0,8.0,0.0,0.0,0.0,0.0,479.0,121.0,0.0,0.0,151.0,213.0,236.0
2013-03-27 19:30:00,533.0,-93.0,3.304037933599835,4.0,1.0,3.0,0.0,0.0,-79.15789473684211,7.756443415547232,13.0,8.0,7.0,1.0,0.0,0.0,0.0,471.0,108.0,0.0,21.0,213.0,204.0,183.0
2013-03-27 19:40:00,457.0,,,,,,,,-81.8157894736842,6.407827266684457,11.0,8.0,7.0,1.0,0.0,0.0,0.0,486.0,114.0,0.0,0.0,46.0,180.0,374.0
2013-03-27 19:50:00,600.0,-89.0,5.49241901776136,6.0,3.0,3.0,0.0,0.0,-81.64102564102564,6.1167863443723896,9.0,7.0,4.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,101.0,314.0,185.0
2013-03-27 20:00:00,325.0,,,,,,,,-81.13513513513513,5.9398698578213445,19.0,17.0,9.0,1.0,0.0,0.0,0.0,366.0,38.0,0.0,196.0,63.0,293.0,244.0
2013-03-27 20:10:00,303.0,,,,,,,,-78.15384615384616,7.920351696830994,25.0,19.0,14.0,2.0,0.0,0.0,55.0,127.0,473.0,0.0,0.0,137.0,80.0,383.0
2013-03-27 20:20:00,231.0,,,,,,,,-63.567567567567565,5.2787980654236915,4.0,0.0,4.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,175.0,210.0,215.0
2013-03-27 20:30:00,600.0,-86.0,,1.0,1.0,0.0,0.0,0.0,-63.17948717948718,6.7408577359405415,4.0,0.0,3.0,2.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,234.0,339.0,27.0
