timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 04:00:00,0.0,,,,,,,,-76.75,16.13975970582761,9.0,7.0,2.0,2.0,600.0,0.0,0.0,412.0,0.0,0.0,188.0,258.0,257.0,85.0
2013-03-27 04:10:00,0.0,,,,,,,,-75.0,17.685748903727948,8.0,5.0,1.0,2.0,600.0,0.0,474.0,592.0,0.0,0.0,8.0,253.0,310.0,37.0
2013-03-27 04:20:00,269.0,,,,,,,,-74.33333333333333,17.296358588488836,8.0,5.0,2.0,2.0,32.0,0.0,600.0,600.0,0.0,0.0,0.0,432.0,125.0,43.0
2013-03-27 04:30:00,206.0,,,,,,,,-75.0,15.841786212723092,10.0,6.0,2.0,2.0,0.0,0.0,600.0,549.0,51.0,0.0,0.0,344.0,114.0,142.0
2013-03-27 04:40:00,12.0,,,,,,,,-79.72727272727273,6.117667879081595,15.0,9.0,12.0,3.0,52.0,0.0,600.0,164.0,436.0,0.0,0.0,22.0,19.0,559.0
2013-03-27 04:50:00,39.0,,,,,,,,-75.88888888888889,8.88203518005844,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,566.0,26.0,8.0
2013-03-27 05:00:00,209.0,,,,,,,,-79.6,11.524679890521611,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,248.0,322.0,30.0
2013-03-27 05:10:00,4.0,,,,,,,,-78.28571428571429,10.312396114729816,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:20:00,0.0,-100.0,,1.0,0.0,1.0,0.0,0.0,-76.8,9.959863763435994,3.0,2.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0
2013-03-27 05:30:00,0.0,,,,,,,,-76.5,16.381240693726998,3.0,2.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:40:00,0.0,-100.0,,1.0,0.0,1.0,0.0,0.0,-72.0,6.67638496930166,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:50:00,0.0,,,,,,,,-78.75,10.670572131548623,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,597.0,1.0,2.0
2013-03-27 06:00:00,0.0,-91.0,,1.0,0.0,1.0,0.0,0.0,-80.5,12.379555741615544,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 06:10:00,0.0,,,,,,,,-75.0,8.396191487576212,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 06:20:00,0.0,,,,,,,,-71.33333333333333,7.0710678118654755,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 06:30:00,0.0,,,,,,,,-74.0,6.363961030678928,2.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 06:40:00,0.0,,,,,,,,-68.0,6.3639610306789285,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 06:50:00,0.0,,,,,,,,-71.5,3.8890872965260113,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 07:00:00,0.0,,,,,,,,-74.5,7.8002286893599155,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 07:10:00,0.0,,,,,,,,-75.66666666666667,8.48528137423857,2.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 07:20:00,0.0,,,,,,,,-77.33333333333333,11.82091898483847,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 07:30:00,0.0,,,,,,,,-78.0,7.7781745930520225,2.0,1.0,1.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 07:40:00,0.0,,,,,,,,-70.25,8.48528137423857,2.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 07:50:00,0.0,,,,,,,,-74.0,4.949747468305833,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 08:00:00,0.0,,,,,,,,-70.0,9.192388155425117,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 08:10:00,0.0,,,,,,,,-73.5,7.576985790260117,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 08:20:00,0.0,,,,,,,,-76.33333333333333,7.812688050655634,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 08:30:00,0.0,,,,,,,,-72.5,9.604520478151464,3.0,2.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 08:40:00,0.0,,,,,,,,-72.33333333333333,11.234625588208539,3.0,2.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 08:50:00,0.0,,,,,,,,-69.0,8.131727983645296,2.0,1.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 09:00:00,0.0,,,,,,,,-74.0,13.163552417398177,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0
2013-03-27 09:10:00,0.0,,,,,,,,-71.0,9.928881390196612,3.0,1.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 09:20:00,0.0,,,,,,,,-78.0,15.534906930308058,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 09:30:00,0.0,,,,,,,,-77.5,11.135528725660043,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 09:40:00,0.0,,,,,,,,-73.0,14.965619546504582,3.0,1.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 09:50:00,0.0,,,,,,,,-73.5,13.669965803590026,3.0,1.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 10:00:00,0.0,,,,,,,,-72.0,4.949747468305833,2.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 10:10:00,0.0,,,,,,,,-69.5,8.48528137423857,2.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 10:20:00,0.0,,,,,,,,-77.0,11.431631269361759,3.0,2.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0
2013-03-27 10:30:00,0.0,,,,,,,,-72.0,5.656854249492381,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 10:40:00,0.0,,,,,,,,-74.0,14.812926717566247,3.0,1.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 10:50:00,0.0,,,,,,,,-71.66666666666667,17.95364401266031,3.0,1.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 11:00:00,0.0,,,,,,,,-79.5,10.503967504392488,3.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 11:10:00,0.0,,,,,,,,-72.5,10.613669959443435,3.0,1.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 11:20:00,0.0,,,,,,,,-71.5,15.367913062060898,3.0,1.0,2.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 11:30:00,0.0,,,,,,,,-72.0,4.242640687119285,2.0,0.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0
2013-03-27 11:40:00,0.0,,,,,,,,-67.33333333333333,11.313708498984761,2.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 11:50:00,0.0,,,,,,,,-67.5,5.770165918771231,3.0,0.0,3.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 12:00:00,0.0,,,,,,,,-73.0,11.785113019775793,2.0,1.0,2.0,0.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 12:10:00,0.0,,,,,,,,-69.0,8.838834764831844,2.0,1.0,1.0,1.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,592.0,8.0,0.0
2013-03-27 12:20:00,0.0,,,,,,,,-73.66666666666667,9.192388155425117,2.0,1.0,2.0,0.0,61.0,0.0,57.0,600.0,0.0,0.0,0.0,396.0,191.0,13.0
2013-03-27 12:30:00,0.0,,,,,,,,-77.77777777777777,8.30430550635491,22.0,10.0,12.0,1.0,0.0,0.0,0.0,258.0,296.0,0.0,46.0,221.0,8.0,371.0
2013-03-27 12:40:00,472.0,,,,,,,,-72.0,13.526405153019642,11.0,3.0,6.0,2.0,0.0,0.0,0.0,416.0,184.0,0.0,0.0,219.0,202.0,179.0
2013-03-27 12:50:00,140.0,,,,,,,,-79.0,10.238797619536816,19.0,11.0,7.0,1.0,0.0,0.0,0.0,359.0,241.0,0.0,0.0,87.0,44.0,469.0
2013-03-27 13:00:00,600.0,,,,,,,,-78.66666666666667,7.6250339545715065,5.0,3.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,105.0,455.0,40.0
2013-03-27 13:10:00,524.0,,,,,,,,-80.71428571428571,8.457409435094503,5.0,4.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,139.0,451.0,10.0
2013-03-27 13:20:00,477.0,,,,,,,,-83.0,10.016652800877813,3.0,2.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,35.0,559.0,6.0
2013-03-27 13:30:00,322.0,,,,,,,,-81.5,10.331927245133004,6.0,5.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,353.0,233.0,14.0
2013-03-27 13:40:00,0.0,,,,,,,,-81.0,5.253570214625479,6.0,4.0,2.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,16.0,544.0,40.0
2013-03-27 13:50:00,0.0,,,,,,,,-82.66666666666667,10.05795745452109,12.0,9.0,3.0,1.0,0.0,0.0,0.0,554.0,0.0,0.0,46.0,11.0,116.0,473.0
2013-03-27 14:00:00,274.0,-81.0,7.081162132224988,7.0,2.0,1.0,4.0,0.0,-74.0,11.627553482998907,5.0,2.0,2.0,1.0,0.0,294.0,0.0,600.0,0.0,0.0,0.0,61.0,209.0,330.0
