timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3
2013-03-27 04:00:00,0.0,,,,,,,,-77.0,18.384776310850235,2.0,1.0,1.0,0.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,274.0,0.0,185.0,140
2013-03-27 04:10:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,557.0,1.0,42.0,0
2013-03-27 04:20:00,0.0,,,,,,,,-71.5,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,457.0,0.0,143.0,0
2013-03-27 04:30:00,0.0,,,,,,,,,,,,,,0.0,315.0,208.0,600.0,0.0,0.0,0.0,564.0,1.0,35.0,0
2013-03-27 04:40:00,200.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,127.0,94.0,379.0,0
2013-03-27 04:50:00,13.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,403.0,8.0,189.0,0
2013-03-27 05:00:00,0.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0
2013-03-27 05:10:00,0.0,,,,,,,,,,,,,,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:20:00,0.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0,0
2013-03-27 05:30:00,0.0,,,,,,,,,,,,,,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:40:00,0.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,598.0,1.0,1.0,0
2013-03-27 05:50:00,0.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,410.0,182.0,8.0,0
2013-03-27 06:00:00,0.0,,,,,,,,-62.0,,1.0,0.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:10:00,0.0,,,,,,,,-78.0,21.920310216782973,2.0,1.0,1.0,0.0,0.0,207.0,208.0,585.0,0.0,0.0,15.0,600.0,0.0,0.0,0
