timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 17:00:00,152.0,-74.0,6.363961030678928,2.0,0.0,0.0,2.0,0.0,-66.0,21.50555483796893,10.0,1.0,7.0,2.0,0.0,0.0,0.0,156.0,0.0,0.0,5.0,10.0,143.0,8.0
2013-03-27 17:10:00,600.0,,,,,,,,,,,,,,0.0,0.0,0.0,585.0,0.0,0.0,15.0,69.0,487.0,44.0
2013-03-27 17:20:00,600.0,-83.0,15.458546719102243,6.0,0.0,3.0,2.0,1.0,-67.0,23.10266939843388,10.0,2.0,6.0,2.0,0.0,0.0,0.0,206.0,388.0,0.0,6.0,82.0,506.0,12.0
2013-03-27 17:30:00,600.0,,,,,,,,-83.0625,10.473114264522934,17.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,397.0,203.0,0.0,38.0,339.0,223.0
2013-03-27 17:40:00,600.0,-81.0,4.242640687119285,2.0,1.0,0.0,1.0,0.0,-83.0,6.748432459738998,16.0,11.0,5.0,0.0,0.0,0.0,0.0,220.0,353.0,24.0,3.0,6.0,169.0,425.0
2013-03-27 17:50:00,600.0,,,,,,,,-82.0,8.205689083394114,4.0,3.0,1.0,0.0,0.0,0.0,0.0,271.0,303.0,26.0,0.0,26.0,253.0,321.0
2013-03-27 18:00:00,360.0,-87.0,,1.0,1.0,0.0,0.0,0.0,-81.33333333333333,10.235371042505035,3.0,2.0,1.0,0.0,0.0,0.0,0.0,360.0,52.0,188.0,0.0,4.0,82.0,514.0
2013-03-27 18:10:00,514.0,,,,,,,,-80.0,9.581231653602787,5.0,3.0,2.0,0.0,0.0,0.0,0.0,555.0,17.0,26.0,2.0,0.0,140.0,460.0
2013-03-27 18:20:00,436.0,,,,,,,,-80.0,8.329706621945252,4.0,2.0,3.0,0.0,0.0,0.0,0.0,411.0,186.0,0.0,3.0,0.0,324.0,276.0
2013-03-27 18:30:00,600.0,,,,,,,,-84.2,10.060135643834387,13.0,11.0,4.0,1.0,0.0,0.0,0.0,355.0,5.0,13.0,227.0,2.0,228.0,370.0
2013-03-27 18:40:00,600.0,-88.0,,1.0,1.0,0.0,0.0,0.0,-83.0,9.031957430906173,12.0,6.0,6.0,0.0,0.0,0.0,0.0,348.0,206.0,16.0,30.0,157.0,249.0,194.0
2013-03-27 18:50:00,600.0,,,,,,,,-84.83333333333333,5.301309742049517,18.0,16.0,3.0,0.0,0.0,0.0,0.0,307.0,270.0,0.0,23.0,115.0,318.0,167.0
2013-03-27 19:00:00,600.0,-67.0,17.5,4.0,1.0,0.0,1.0,2.0,-84.64285714285714,8.737399198189374,26.0,20.0,7.0,1.0,0.0,0.0,0.0,134.0,461.0,0.0,5.0,154.0,241.0,205.0
