timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3
2013-03-28 20:10:00,241.0,-76.0,7.300684899377592,5.0,1.0,0.0,4.0,0.0,-75.0,8.217287236296995,15.0,4.0,10.0,1.0,0.0,0.0,0.0,225.0,7.0,0.0,26.0,124.0,123.0,11.0,0
2013-03-28 20:20:00,600.0,,,,,,,,-73.71428571428571,10.251293942689093,18.0,9.0,10.0,1.0,0.0,0.0,234.0,567.0,6.0,0.0,27.0,101.0,370.0,129.0,0
2013-03-28 20:30:00,142.0,-80.0,8.532904400984453,18.0,12.0,0.0,5.0,1.0,-78.5,10.545532124730542,13.0,8.0,5.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,494.0,73.0,33.0,0
2013-03-28 20:40:00,203.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,471.0,103.0,26.0,0
2013-03-28 20:50:00,0.0,-81.0,9.854063329538942,13.0,10.0,0.0,2.0,1.0,-74.5,11.534851317738072,8.0,3.0,5.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,584.0,8.0,8.0,0
2013-03-28 21:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,598.0,0.0,2.0,0
2013-03-28 21:10:00,0.0,-79.0,12.362874234604966,14.0,9.0,1.0,2.0,2.0,-76.0,14.191924262964282,8.0,3.0,4.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,598.0,0.0,2.0,0
2013-03-28 21:20:00,0.0,,,,,,,,-74.66666666666667,10.155687325194371,11.0,5.0,6.0,1.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-28 21:30:00,112.0,-80.0,10.00479051921295,16.0,7.0,2.0,6.0,1.0,-76.0,11.340995627288716,11.0,5.0,5.0,1.0,0.0,0.0,600.0,593.0,3.0,4.0,0.0,475.0,43.0,82.0,0
2013-03-28 21:40:00,443.0,,,,,,,,-84.12,5.297405893889097,17.0,13.0,6.0,1.0,0.0,0.0,600.0,46.0,208.0,0.0,346.0,0.0,110.0,490.0,0
2013-03-28 21:50:00,600.0,,,,,,,,-83.94285714285714,7.102597039469976,15.0,11.0,9.0,2.0,0.0,0.0,600.0,292.0,0.0,0.0,308.0,0.0,202.0,398.0,0
2013-03-28 22:00:00,600.0,,,,,,,,-84.28947368421052,7.437534519939042,11.0,9.0,4.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,316.0,284.0,0
2013-03-28 22:10:00,600.0,,,,,,,,-84.5945945945946,6.4630317691545285,11.0,10.0,3.0,0.0,0.0,0.0,600.0,598.0,0.0,0.0,2.0,0.0,328.0,272.0,0
2013-03-28 22:20:00,600.0,,,,,,,,-84.47368421052632,6.947414618318519,12.0,9.0,3.0,0.0,0.0,0.0,600.0,596.0,0.0,0.0,4.0,0.0,185.0,415.0,0
2013-03-28 22:30:00,600.0,,,,,,,,-84.36842105263158,6.5772388696144075,12.0,9.0,3.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,250.0,350.0,0
2013-03-28 22:40:00,600.0,,,,,,,,-84.56756756756756,6.696190394355229,11.0,9.0,3.0,0.0,0.0,0.0,600.0,406.0,0.0,0.0,194.0,0.0,309.0,291.0,0
2013-03-28 22:50:00,600.0,,,,,,,,-85.1891891891892,6.688968448875842,12.0,10.0,3.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,206.0,394.0,0
2013-03-28 23:00:00,600.0,,,,,,,,-84.60526315789474,6.088203903159575,12.0,10.0,3.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,186.0,414.0,0
2013-03-28 23:10:00,591.0,,,,,,,,-82.82352941176471,6.257298140048443,17.0,9.0,9.0,2.0,0.0,0.0,600.0,340.0,30.0,0.0,230.0,0.0,183.0,417.0,0
2013-03-28 23:20:00,224.0,,,,,,,,-85.66666666666667,4.145621065203522,18.0,15.0,4.0,1.0,0.0,0.0,600.0,557.0,37.0,0.0,6.0,186.0,32.0,382.0,0
2013-03-28 23:30:00,0.0,-82.0,9.52317746820404,11.0,8.0,0.0,2.0,1.0,-78.0,11.916375287812984,11.0,6.0,4.0,1.0,0.0,0.0,600.0,550.0,0.0,0.0,50.0,587.0,1.0,12.0,0
2013-03-28 23:40:00,72.0,,,,,,,,,,,,,,0.0,0.0,600.0,592.0,0.0,0.0,8.0,390.0,203.0,7.0,0
2013-03-28 23:50:00,0.0,-84.0,8.308167127931467,13.0,6.0,3.0,4.0,0.0,-78.33333333333333,10.338261762358352,15.0,9.0,5.0,1.0,0.0,0.0,600.0,404.0,0.0,0.0,196.0,553.0,0.0,47.0,0
2013-03-29 00:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,585.0,0.0,15.0,0
2013-03-29 00:10:00,0.0,-84.0,5.473905037871626,11.0,7.0,2.0,2.0,0.0,-78.0,12.1568453510312,10.0,4.0,5.0,1.0,0.0,0.0,600.0,585.0,5.0,0.0,10.0,590.0,0.0,10.0,0
2013-03-29 00:20:00,0.0,,,,,,,,-78.0,11.942133632541573,13.0,8.0,4.0,1.0,0.0,0.0,600.0,412.0,186.0,0.0,2.0,593.0,0.0,7.0,0
2013-03-29 00:30:00,0.0,-80.0,9.93460762040598,8.0,4.0,1.0,2.0,1.0,-80.0,10.51189802081432,10.0,5.0,4.0,1.0,0.0,0.0,600.0,598.0,0.0,0.0,2.0,414.0,0.0,186.0,0
2013-03-29 00:40:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,594.0,0.0,6.0,0
2013-03-29 00:50:00,0.0,-88.0,5.192943930629972,6.0,2.0,3.0,1.0,0.0,-83.0,9.047810338477866,11.0,9.0,2.0,0.0,0.0,0.0,600.0,395.0,205.0,0.0,0.0,565.0,1.0,34.0,0
2013-03-29 01:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
