timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3
2013-03-27 04:00:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,599.0,0.0,0.0,0.0,570.0,0.0,0.0,29
2013-03-27 04:10:00,0.0,-74.0,10.256705123966467,5.0,1.0,0.0,2.0,2.0,-76.0,16.320650610917333,11.0,5.0,5.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 04:20:00,0.0,,,,,,,,-77.0,16.967348322319225,11.0,5.0,5.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 04:30:00,0.0,-84.0,14.522560445898026,7.0,2.0,3.0,1.0,1.0,-77.0,16.967348322319225,11.0,5.0,5.0,1.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 04:40:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 04:50:00,0.0,-80.0,13.696714934611146,6.0,0.0,3.0,2.0,1.0,-70.0,27.096908019964648,12.0,5.0,5.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:00:00,0.0,,,,,,,,-72.0,15.571588196916812,13.0,5.0,6.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:10:00,0.0,-82.0,14.727686916307052,7.0,0.0,4.0,1.0,2.0,-69.0,22.345193942046965,13.0,5.0,6.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,597.0,1.0,2.0,0
2013-03-27 05:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:30:00,0.0,-77.0,13.285330255586423,5.0,1.0,1.0,2.0,1.0,-72.0,15.075451262540396,13.0,4.0,7.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:40:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:50:00,0.0,-80.0,13.809417076763232,6.0,0.0,2.0,3.0,1.0,-69.0,21.559144308081972,14.0,5.0,6.0,3.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:00:00,0.0,,,,,,,,-71.0,13.601268525196668,14.0,4.0,8.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:10:00,0.0,-84.0,13.828886261666021,7.0,2.0,3.0,1.0,1.0,-71.0,13.601268525196668,14.0,4.0,8.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:20:00,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 06:30:00,0.0,-73.0,10.781929326423912,4.0,2.0,0.0,0.0,2.0,-68.5,21.135348288244032,10.0,3.0,5.0,3.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
