timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2,audio_inference_3
2013-03-27 04:00:00,0.0,-86.0,6.719788356455548,10.0,4.0,3.0,3.0,0.0,-82.0,8.07258735887489,10.0,6.0,4.0,0.0,0.0,0.0,506.0,506.0,0.0,0.0,0.0,415.0,11.0,5.0,75
2013-03-27 04:10:00,72.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,549.0,36.0,15.0,0
2013-03-27 04:20:00,0.0,-89.0,6.100670603973125,11.0,6.0,4.0,1.0,0.0,-81.5,9.248576971639071,9.0,4.0,5.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,380.0,22.0,198.0,0
2013-03-27 04:30:00,0.0,,,,,,,,,,,,,,0.0,0.0,600.0,600.0,0.0,0.0,0.0,574.0,16.0,10.0,0
2013-03-27 04:40:00,152.0,-89.0,6.22972903178973,7.0,2.0,4.0,1.0,0.0,-81.8,8.762455973184881,21.0,13.0,8.0,0.0,0.0,0.0,233.0,334.0,58.0,208.0,0.0,107.0,47.0,446.0,0
2013-03-27 04:50:00,212.0,,,,,,,,-73.0,6.7282327415397765,21.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,579.0,21.0,0.0,33.0,46.0,521.0,0
2013-03-27 05:00:00,233.0,,,,,,,,-81.83333333333333,8.696828612354734,23.0,18.0,8.0,1.0,0.0,0.0,0.0,471.0,116.0,13.0,0.0,88.0,81.0,431.0,0
2013-03-27 05:10:00,0.0,,,,,,,,-78.0,7.440878084384037,6.0,2.0,4.0,0.0,49.0,0.0,0.0,396.0,204.0,0.0,0.0,577.0,11.0,12.0,0
2013-03-27 05:20:00,0.0,,,,,,,,-81.0,7.76530746332687,5.0,2.0,3.0,0.0,600.0,432.0,401.0,600.0,0.0,0.0,0.0,581.0,16.0,3.0,0
2013-03-27 05:30:00,0.0,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0,0
2013-03-27 05:40:00,0.0,,,,,,,,-80.0,7.14142842854285,4.0,1.0,3.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
2013-03-27 05:50:00,0.0,,,,,,,,-78.0,9.829498848824779,7.0,4.0,3.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,597.0,3.0,0.0,0
2013-03-27 06:00:00,0.0,,,,,,,,-76.0,9.659192512834599,5.0,1.0,4.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,594.0,6.0,0.0,0
2013-03-27 06:10:00,0.0,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0
