timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 04:00:00,0.0,-86.0,8.48528137423857,2.0,0.0,1.0,1.0,0.0,-79.0,11.930353445448855,3.0,2.0,1.0,0.0,0.0,250.0,219.0,549.0,0.0,0.0,39.0,573.0,2.0,13.0
2013-03-27 04:10:00,0.0,,,,,,,,-84.0,9.108603991099113,6.0,5.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:20:00,0.0,-84.0,10.606601717798213,2.0,0.0,1.0,1.0,0.0,-80.0,10.688779163215974,4.0,2.0,2.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:30:00,0.0,,,,,,,,,,,,,,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:40:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-81.0,10.719919153924002,4.0,3.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:50:00,0.0,,,,,,,,,,,,,,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:00:00,0.0,-94.0,,1.0,0.0,1.0,0.0,0.0,-80.0,9.215023964519391,4.0,3.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:10:00,0.0,,,,,,,,-78.0,8.539125638299666,4.0,2.0,2.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:20:00,0.0,-93.0,,1.0,0.0,1.0,0.0,0.0,-79.0,9.763879010584539,4.0,2.0,2.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:30:00,0.0,,,,,,,,,,,,,,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:40:00,0.0,-92.0,,1.0,0.0,1.0,0.0,0.0,-80.0,9.394147114027968,4.0,3.0,1.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
