timestamp,conversation,bt_level_avg,bt_level_std,bt_total_devices_around,bt_total_far,bt_total_farther,bt_total_near,bt_total_nearer,wifi_level_avg,wifi_level_std,wifi_total_devices_around,wifi_total_far,wifi_total_near,wifi_total_nearer,phone_in_dark,phone_charging,phone_locked,activity_inference_0,activity_inference_1,activity_inference_2,activity_inference_3,audio_inference_0,audio_inference_1,audio_inference_2
2013-03-27 04:00:00,0.0,-91.0,,1.0,0.0,1.0,0.0,0.0,-78.0,13.435028842544403,2.0,1.0,1.0,0.0,470.0,470.0,470.0,423.0,0.0,0.0,47.0,470.0,0.0,0.0
2013-03-27 04:10:00,0.0,,,,,,,,-79.5,13.103529548259022,3.0,2.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:20:00,0.0,-96.0,,1.0,0.0,1.0,0.0,0.0,-81.0,13.467514241405448,3.0,2.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,0.0,1.0
2013-03-27 04:30:00,0.0,,,,,,,,-68.0,,1.0,0.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:40:00,0.0,,,,,,,,-77.33333333333333,12.503332889007368,3.0,2.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 04:50:00,0.0,,,,,,,,-86.0,10.059821071967434,5.0,4.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.0,1.0,0.0
2013-03-27 05:00:00,0.0,-94.0,,1.0,0.0,1.0,0.0,0.0,-82.66666666666667,12.117014385215166,4.0,3.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:10:00,0.0,,,,,,,,-79.0,15.556349186104045,2.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,597.0,2.0,1.0
2013-03-27 05:20:00,0.0,,,,,,,,-79.0,15.556349186104045,2.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:30:00,0.0,,,,,,,,-68.0,,1.0,0.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:40:00,0.0,,,,,,,,-71.33333333333333,14.849242404917497,2.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
2013-03-27 05:50:00,0.0,,,,,,,,-78.0,14.849242404917497,2.0,1.0,1.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,600.0,0.0,0.0
